order_id,customer_id,product_id,session_id,order_date,quantity,unit_selling_price,total_amount,order_status
ORD_000819,CUST_00300,PROD_0033,SESS_000476,2023-11-08,1,799,799,Completed
ORD_000113,CUST_00572,PROD_0041,SESS_002753,2023-03-10,4,799,3196,Processing
ORD_002755,CUST_00755,PROD_0032,SESS_002527,2023-07-16,4,129,516,Completed
ORD_000475,CUST_00273,PROD_0014,SESS_003516,2023-10-09,5,1249,6245,Completed
ORD_002882,CUST_999996,PROD_0012,SESS_003072,2023-10-25,1,1399.5,1400,Refunded
ORD_000308,CUST_00636,PROD_0029,SESS_003702,2023-09-28,5,3996.95,19985,Completed
ORD_001399,CUST_00695,PROD_0005,SESS_004955,2023-11-28,4,999,3996,Completed
ORD_002981,CUST_00342,PROD_0011,SESS_003119,2023-04-12,5,1499,7495,Completed
ORD_000762,CUST_00895,PROD_0007,SESS_002558,2023-11-16,4,2498,9992,Completed
ORD_000870,CUST_00343,PROD_0018,SESS_004535,2023-12-17,1,429,429,Completed
ORD_003390,CUST_00340,PROD_0039,NULL,2023-03-20,1,229,229,Cancelled
ORD_001701,CUST_00181,PROD_0009,SESS_002054,2023-10-11,2,3499,6998,Completed
ORD_000342,CUST_00852,PROD_0025,SESS_003147,2023-12-21,3,3299,9897,Refunded
ORD_000584,CUST_00133,PROD_0017,NULL,2023-02-04,5,398,1990,Refunded
ORD_000737,CUST_00562,PROD_0022,SESS_004081,2023-12-09,4,349.99,1400,Cancelled
ORD_001890,CUST_00856,PROD_0030,SESS_000679,2023-11-22,5,759,3795,Processing
ORD_001154,CUST_00225,PROD_0038,NULL,NULL,3,499.99,1500,Cancelled
ORD_001218,CUST_00145,PROD_0001,SESS_001102,2023-01-10,5,1199,5995,Completed
ORD_002252,CUST_00008,PROD_0030,SESS_001586,2023-03-16,5,759,3795,Cancelled
ORD_001246,CUST_00520,PROD_0033,SESS_004055,2023-04-30,1,799,799,Completed
ORD_003221,CUST_00009,PROD_0025,SESS_000043,2023-05-26,4,3299,13196,Cancelled
ORD_001113,CUST_00512,PROD_0043,SESS_004825,2023-03-21,2,2199,4398,Cancelled
ORD_000568,CUST_00594,PROD_0023,SESS_004580,2023-12-31,5,1699.99,8500,Completed
ORD_002952,CUST_00371,PROD_0022,SESS_001433,2023-04-23,2,349.99,700,Processing
ORD_002199,CUST_00473,PROD_0026,SESS_004542,2023-06-15,4,599,2396,Completed
ORD_001473,CUST_00931,PROD_0010,NULL,2023-01-17,3,1299,3897,Completed
ORD_001157,CUST_00445,PROD_0032,SESS_000057,2023-09-30,5,129,645,Refunded
ORD_003159,CUST_00007,PROD_0020,SESS_002050,2023-10-03,4,349.95,1400,Refunded
ORD_002058,CUST_00312,PROD_0028,SESS_004346,NULL,1,2499,2499,Cancelled
ORD_003170,CUST_00542,PROD_0011,SESS_000365,2023-03-28,5,1499,7495,Completed
ORD_000519,CUST_00261,PROD_0035,NULL,2023-02-04,3,399.99,1200,Completed
ORD_003343,CUST_00646,PROD_0023,SESS_003818,2023-12-04,2,1699.99,3400,Refunded
ORD_000385,CUST_00661,PROD_0038,NULL,2023-11-07,1,499.99,500,Cancelled
ORD_001007,CUST_00749,PROD_0006,SESS_002445,2023-06-03,1,799.99,800,Cancelled
ORD_003265,CUST_00313,PROD_0024,SESS_001920,2023-11-25,3,2499.99,7500,Processing
ORD_003303,CUST_00100,PROD_0020,SESS_004700,2023-11-16,5,349.95,1750,Completed
ORD_000598,CUST_00405,PROD_0003,SESS_000665,2023-01-24,5,1299.99,6500,Processing
ORD_000098,CUST_00775,PROD_0016,SESS_004093,2023-06-06,3,1450,4350,Cancelled
ORD_003378,CUST_00926,PROD_0017,SESS_003962,2023-04-19,4,398,1592,Completed
ORD_001781,CUST_00700,PROD_0019,SESS_000813,2023-03-09,5,249,1245,Processing
ORD_000981,CUST_00890,PROD_0035,NULL,2023-02-20,4,399.99,1600,Cancelled
ORD_000765,CUST_00518,PROD_0023,NULL,2023-12-25,2,1699.99,3400,Completed
ORD_003268,CUST_00258,PROD_0007,SESS_001712,2023-09-03,5,2498,12490,Refunded
ORD_002889,CUST_00736,PROD_0006,SESS_004055,2023-09-30,3,799.99,2400,Cancelled
ORD_003295,CUST_00453,PROD_0019,SESS_002867,2024-01-01,5,249,1245,Processing
ORD_001921,CUST_00306,PROD_0043,NULL,2023-10-06,2,2199,4398,Processing
ORD_002530,CUST_00617,PROD_0036,SESS_004800,2023-08-09,4,199.99,800,Completed
ORD_003492,CUST_999993,PROD_0024,SESS_000518,2023-09-26,5,2499.99,12500,Cancelled
ORD_001264,CUST_00264,PROD_0040,SESS_002832,2023-01-18,3,199.99,600,Cancelled
ORD_002430,CUST_00241,PROD_0026,SESS_004888,2023-03-04,2,599,1198,Completed
ORD_000370,CUST_00559,PROD_0008,SESS_002405,2023-09-16,5,699,3495,Completed
ORD_002512,CUST_00365,PROD_0003,SESS_000707,2023-04-04,4,1299.99,5200,Cancelled
ORD_002621,CUST_00072,PROD_0031,SESS_000934,2023-07-05,5,399.99,2000,Cancelled
ORD_002468,CUST_00610,PROD_0019,SESS_005000,2023-03-05,1,249,249,Completed
ORD_002626,CUST_00506,PROD_0016,SESS_000806,2023-11-19,4,1450,5800,Completed
ORD_002165,CUST_00938,PROD_0020,SESS_001584,2023-03-28,2,349.95,700,Processing
ORD_002255,CUST_00319,PROD_0003,SESS_001905,2023-08-03,1,1299.99,1300,Processing
ORD_000183,CUST_00294,PROD_0031,SESS_003473,2023-08-05,3,399.99,1200,Refunded
ORD_001060,CUST_00927,PROD_0009,NULL,2023-10-18,2,3499,6998,Processing
ORD_001065,CUST_00599,PROD_0019,SESS_001739,2023-08-20,1,249,249,Refunded
ORD_000648,CUST_00650,PROD_0036,SESS_000208,2023-12-14,5,199.99,1000,Cancelled
ORD_001328,CUST_00497,PROD_0040,SESS_000093,2023-03-26,5,199.99,1000,Refunded
ORD_002288,CUST_00256,PROD_0024,SESS_001942,2023-08-19,3,2499.99,7500,Cancelled
ORD_002112,CUST_00391,PROD_0005,SESS_000530,2023-09-09,3,999,2997,Processing
ORD_001848,CUST_00879,PROD_0018,SESS_003408,2023-10-14,1,429,429,Completed
ORD_001656,CUST_00538,PROD_0008,SESS_002224,2023-04-25,3,699,2097,Completed
ORD_001842,CUST_00442,PROD_0014,SESS_002226,2023-09-10,5,1249,6245,Refunded
ORD_000526,CUST_00858,PROD_0020,SESS_003561,2023-02-20,3,349.95,1050,Refunded
ORD_001253,CUST_00577,PROD_0004,SESS_003058,2023-11-23,3,1799.99,5400,Refunded
ORD_001849,CUST_00836,PROD_0039,SESS_001906,2023-07-20,5,229,1145,Processing
ORD_001929,CUST_00247,PROD_0040,SESS_003785,2023-02-22,2,199.99,400,Cancelled
ORD_000107,CUST_00032,PROD_0009,SESS_000124,2023-01-19,2,3499,6998,Cancelled
ORD_002176,CUST_999993,PROD_0023,SESS_003575,2023-09-01,1,1699.99,1700,Completed
ORD_001145,CUST_00329,PROD_0001,NULL,2023-03-16,3,1199,3597,Cancelled
ORD_001299,CUST_00901,PROD_0037,SESS_001628,2023-10-14,2,499.99,1000,Cancelled
ORD_001184,CUST_00289,PROD_0010,SESS_000228,2023-02-02,1,1299,1299,Cancelled
ORD_002399,CUST_00186,PROD_0029,SESS_001506,2023-01-13,1,3996.95,3997,Processing
ORD_000625,CUST_00547,PROD_0014,SESS_004012,2023-02-18,4,1249,4996,Completed
ORD_000022,CUST_00090,PROD_0031,SESS_003877,2023-11-09,2,399.99,800,Completed
ORD_001792,CUST_00593,PROD_0026,SESS_004529,2023-09-25,5,599,2995,Processing
ORD_000339,CUST_00718,PROD_0016,NULL,2023-11-16,4,1450,5800,Refunded
ORD_002067,CUST_00197,PROD_0013,SESS_002215,2023-01-12,4,1599.99,6400,Processing
ORD_001003,CUST_00467,PROD_0009,SESS_000905,2023-12-09,2,3499,6998,Cancelled
ORD_001069,CUST_00025,PROD_0004,SESS_004212,2023-03-04,3,1799.99,5400,Refunded
ORD_000213,CUST_00748,PROD_0025,SESS_004647,2023-08-04,5,3299,16495,Cancelled
ORD_000748,CUST_00810,PROD_0010,NULL,2023-09-23,1,1299,1299,Refunded
ORD_001935,CUST_00147,PROD_0025,SESS_001505,2023-08-08,3,3299,9897,Cancelled
ORD_002874,CUST_00424,PROD_0011,SESS_003138,2023-06-30,5,1499,7495,Cancelled
ORD_003486,CUST_00674,PROD_0022,SESS_003043,2023-10-29,3,349.99,1050,Cancelled
ORD_001551,CUST_00624,PROD_0018,SESS_004566,2023-08-20,4,429,1716,Refunded
ORD_000712,CUST_00114,PROD_0035,SESS_001917,2023-11-12,4,399.99,1600,Completed
ORD_000961,CUST_00997,PROD_0013,NULL,2023-04-29,5,1599.99,8000,Cancelled
ORD_003078,CUST_00548,PROD_0028,SESS_002820,2023-01-31,1,2499,2499,Completed
ORD_003198,CUST_00183,PROD_0037,NULL,2023-01-03,5,499.99,2500,Completed
ORD_001505,CUST_00177,PROD_0028,SESS_001548,2023-04-02,3,2499,7497,Cancelled
ORD_001123,CUST_00691,PROD_0005,SESS_002526,2023-08-16,2,999,1998,Completed
ORD_002876,CUST_00428,PROD_0033,SESS_004515,2023-09-15,3,799,2397,Cancelled
ORD_000583,CUST_00663,PROD_0025,SESS_004589,2023-02-17,5,3299,16495,Completed
ORD_000108,CUST_00297,PROD_0033,SESS_001546,2023-10-11,5,799,3995,Processing
ORD_003092,CUST_999991,PROD_0001,SESS_001590,2023-07-25,2,1199,2398,Cancelled
ORD_001801,CUST_00643,PROD_0024,NULL,2023-01-14,2,2499.99,5000,Completed
ORD_003090,CUST_00652,PROD_0033,SESS_004571,2023-04-07,4,799,3196,Refunded
ORD_001304,CUST_00031,PROD_0023,NULL,2023-10-21,2,1699.99,3400,Cancelled
ORD_000851,CUST_00182,PROD_0034,SESS_004731,2023-11-15,5,899.99,4500,Completed
ORD_001163,CUST_00233,PROD_0021,SESS_004275,2023-10-02,5,229.99,1150,Cancelled
ORD_002478,CUST_00559,PROD_0011,NULL,2023-10-01,5,1499,7495,Refunded
ORD_002024,CUST_00599,PROD_0038,SESS_000963,2023-06-07,5,499.99,2500,Cancelled
ORD_002502,CUST_00025,PROD_0015,SESS_003981,2023-12-10,1,2699.99,2700,Cancelled
ORD_002416,CUST_00552,PROD_0008,SESS_002760,2023-03-23,5,699,3495,Refunded
ORD_002432,CUST_00287,PROD_0002,NULL,2023-07-29,5,799,3995,Cancelled
ORD_000744,CUST_00133,PROD_0042,SESS_003678,2023-11-03,2,749.99,1500,Cancelled
ORD_002905,CUST_00549,PROD_0021,SESS_004449,2023-08-17,5,229.99,1150,Completed
ORD_000928,CUST_00504,PROD_0001,SESS_004233,2023-03-31,5,1199,5995,Processing
ORD_002888,CUST_00993,PROD_0022,SESS_002552,2023-03-07,4,349.99,1400,Completed
ORD_002097,CUST_00506,PROD_0041,SESS_000585,2023-04-28,3,799,2397,Cancelled
ORD_001296,CUST_00885,PROD_0024,SESS_004436,2023-11-13,4,2499.99,10000,Processing
ORD_002234,CUST_999999,PROD_0008,SESS_002212,2023-01-27,1,699,699,Refunded
ORD_003152,CUST_999997,PROD_0024,SESS_001993,2023-02-09,3,2499.99,7500,Processing
ORD_003384,CUST_00366,PROD_0017,NULL,2023-04-01,2,398,796,Processing
ORD_000360,CUST_00704,PROD_0017,SESS_001516,2023-04-21,2,398,796,Completed
ORD_001562,CUST_00431,PROD_0022,SESS_003318,2023-08-23,5,349.99,1750,Refunded
ORD_003286,CUST_00738,PROD_0012,SESS_000498,NULL,3,1399.5,4198,Cancelled
ORD_000240,CUST_999997,PROD_0001,SESS_002666,2023-04-19,3,1199,3597,Completed
ORD_000959,CUST_00592,PROD_0025,SESS_002700,2023-05-07,5,3299,16495,Processing
ORD_002079,CUST_00277,PROD_0005,SESS_001246,2023-06-10,2,999,1998,Completed
ORD_000250,CUST_999991,PROD_0025,SESS_002682,2023-03-14,3,3299,9897,Processing
ORD_002789,CUST_00103,PROD_0022,NULL,2023-05-12,2,349.99,700,Processing
ORD_000223,CUST_00815,PROD_0035,SESS_001607,2023-04-03,2,399.99,800,Refunded
ORD_002696,CUST_00993,PROD_0010,SESS_000576,2023-04-15,5,1299,6495,Completed
ORD_002360,CUST_00825,PROD_0032,NULL,2023-12-30,2,129,258,Processing
ORD_001931,CUST_00156,PROD_0013,SESS_000743,2023-07-26,3,1599.99,4800,Cancelled
ORD_000880,CUST_00115,PROD_0038,SESS_002672,2023-06-04,5,499.99,2500,Completed
ORD_001549,CUST_00847,PROD_0007,SESS_000800,2023-10-18,2,2498,4996,Cancelled
ORD_001788,CUST_00583,PROD_0038,SESS_001658,2023-08-27,5,499.99,2500,Completed
ORD_003155,CUST_00841,PROD_0010,SESS_003036,2023-11-18,2,1299,2598,Processing
ORD_000132,CUST_00103,PROD_0027,SESS_001644,2023-03-31,2,2498,4996,Processing
ORD_002109,CUST_00412,PROD_0025,SESS_001370,2023-08-08,4,3299,13196,Completed
ORD_003321,CUST_00618,PROD_0008,SESS_002695,2023-11-05,1,699,699,Completed
ORD_000190,CUST_00032,PROD_0034,SESS_001446,2023-11-01,3,899.99,2700,Refunded
ORD_003377,CUST_00100,PROD_0025,SESS_001087,2023-11-16,2,3299,6598,Cancelled
ORD_003215,CUST_00557,PROD_0042,NULL,2023-05-11,5,749.99,3750,Processing
ORD_001698,CUST_00374,PROD_0012,SESS_002776,2023-08-16,1,1399.5,1400,Completed
ORD_002006,CUST_999991,PROD_0030,SESS_004039,2023-11-12,4,759,3036,Completed
ORD_001176,CUST_00012,PROD_0017,SESS_000509,NULL,5,398,1990,Refunded
ORD_001836,CUST_00998,PROD_0027,SESS_004740,2023-04-12,5,2498,12490,Processing
ORD_001403,CUST_999991,PROD_0026,NULL,2023-04-04,2,599,1198,Completed
ORD_000935,CUST_00752,PROD_0029,SESS_001418,2023-02-04,4,3996.95,15988,Refunded
ORD_000063,CUST_00129,PROD_0004,SESS_000606,2023-09-10,1,1799.99,1800,Cancelled
ORD_000624,CUST_00976,PROD_0013,SESS_003608,2023-05-27,5,1599.99,8000,Completed
ORD_001530,CUST_00668,PROD_0037,SESS_001477,2023-10-18,1,499.99,500,Cancelled
ORD_001024,CUST_00332,PROD_0012,SESS_002832,2023-02-18,4,1399.5,5598,Refunded
ORD_001383,CUST_00341,PROD_0012,SESS_000420,2023-01-18,1,1399.5,1400,Cancelled
ORD_002815,CUST_00166,PROD_0038,SESS_002885,2023-07-24,1,499.99,500,Completed
ORD_000721,CUST_00870,PROD_0004,SESS_000370,NULL,2,1799.99,3600,Cancelled
ORD_000587,CUST_00622,PROD_0033,SESS_001428,2023-10-20,2,799,1598,Cancelled
ORD_001258,CUST_00533,PROD_0034,SESS_000822,2023-06-13,2,899.99,1800,Completed
ORD_002593,CUST_00042,PROD_0038,SESS_002059,2023-07-31,5,499.99,2500,Cancelled
ORD_003481,CUST_00169,PROD_0015,SESS_003642,2023-07-02,2,2699.99,5400,Completed
ORD_002167,CUST_00092,PROD_0027,SESS_004454,2023-01-03,3,2498,7494,Completed
ORD_003420,CUST_00282,PROD_0028,SESS_001815,2023-04-07,5,2499,12495,Cancelled
ORD_000136,CUST_00858,PROD_0001,SESS_002323,2023-09-21,4,1199,4796,Completed
ORD_001880,CUST_00513,PROD_0012,SESS_000093,2023-12-28,4,1399.5,5598,Cancelled
ORD_000779,CUST_00937,PROD_0012,SESS_003927,2023-04-18,4,1399.5,5598,Refunded
ORD_000736,CUST_00539,PROD_0018,NULL,2023-08-23,1,429,429,Cancelled
ORD_001769,CUST_00406,PROD_0028,SESS_002859,2023-02-13,1,2499,2499,Cancelled
ORD_000782,CUST_00824,PROD_0023,SESS_003838,2023-06-08,3,1699.99,5100,Completed
ORD_001934,CUST_00422,PROD_0033,NULL,2023-08-06,4,799,3196,Cancelled
ORD_002911,CUST_00697,PROD_0001,SESS_001048,2023-10-02,1,1199,1199,Processing
ORD_000093,CUST_00568,PROD_0003,SESS_000360,2023-06-03,5,1299.99,6500,Refunded
ORD_003106,CUST_00507,PROD_0025,SESS_001487,2023-12-22,5,3299,16495,Processing
ORD_003235,CUST_999999,PROD_0013,SESS_001164,2023-07-05,4,1599.99,6400,Refunded
ORD_001056,CUST_00801,PROD_0007,SESS_001511,2023-12-18,4,2498,9992,Cancelled
ORD_002506,CUST_00174,PROD_0042,SESS_002371,2023-07-29,2,749.99,1500,Cancelled
ORD_001364,CUST_00885,PROD_0030,NULL,2023-09-06,5,759,3795,Completed
ORD_001622,CUST_00376,PROD_0035,SESS_000557,2023-08-11,2,399.99,800,Completed
ORD_002134,CUST_00440,PROD_0041,SESS_003041,2023-02-12,1,799,799,Cancelled
ORD_003025,CUST_00700,PROD_0027,SESS_004227,2023-09-23,1,2498,2498,Completed
ORD_003056,CUST_999999,PROD_0029,SESS_004788,2023-09-14,3,3996.95,11991,Cancelled
ORD_002763,CUST_00713,PROD_0041,NULL,2023-03-09,3,799,2397,Processing
ORD_001047,CUST_00325,PROD_0018,SESS_000807,2023-10-08,3,429,1287,Completed
ORD_003262,CUST_00376,PROD_0003,NULL,2023-09-17,3,1299.99,3900,Completed
ORD_000363,CUST_999992,PROD_0042,SESS_004104,2023-05-23,1,749.99,750,Cancelled
ORD_002750,CUST_00792,PROD_0022,SESS_004597,2023-10-05,3,349.99,1050,Processing
ORD_000861,CUST_00470,PROD_0016,SESS_003881,2023-12-23,4,1450,5800,Processing
ORD_000044,CUST_00993,PROD_0011,NULL,2023-02-14,3,1499,4497,Cancelled
ORD_002592,CUST_00370,PROD_0041,SESS_001337,2023-10-19,5,799,3995,Cancelled
ORD_003482,CUST_00557,PROD_0033,NULL,2023-08-23,2,799,1598,Refunded
ORD_002475,CUST_00551,PROD_0009,NULL,2023-11-02,4,3499,13996,Cancelled
ORD_000933,CUST_00187,PROD_0035,SESS_000429,2023-01-10,3,399.99,1200,Completed
ORD_000203,CUST_00877,PROD_0010,SESS_000887,2023-05-10,4,1299,5196,Cancelled
ORD_003022,CUST_00439,PROD_0041,NULL,2023-03-14,5,799,3995,Completed
ORD_002325,CUST_00366,PROD_0009,SESS_000239,2023-12-09,3,3499,10497,Refunded
ORD_000290,CUST_00359,PROD_0001,SESS_003883,2023-01-01,2,1199,2398,Refunded
ORD_000686,CUST_00697,PROD_0007,SESS_000585,2023-05-14,4,2498,9992,Completed
ORD_002685,CUST_999994,PROD_0036,SESS_002972,2023-11-25,2,199.99,400,Processing
ORD_001453,CUST_00168,PROD_0002,SESS_002079,2023-09-30,3,799,2397,Cancelled
ORD_003051,CUST_999999,PROD_0017,NULL,2023-05-18,5,398,1990,Completed
ORD_000884,CUST_00725,PROD_0038,SESS_002543,2023-04-13,3,499.99,1500,Completed
ORD_001573,CUST_00315,PROD_0013,SESS_003401,2023-08-19,3,1599.99,4800,Processing
ORD_001689,CUST_00487,PROD_0019,SESS_001556,2023-02-22,2,249,498,Completed
ORD_001663,CUST_00545,PROD_0010,SESS_003289,2023-09-13,2,1299,2598,Cancelled
ORD_000407,CUST_00424,PROD_0009,SESS_000219,2023-03-30,1,3499,3499,Completed
ORD_003147,CUST_00557,PROD_0001,SESS_004094,2023-06-14,1,1199,1199,Cancelled
ORD_002752,CUST_00376,PROD_0019,SESS_003422,2023-11-04,3,249,747,Cancelled
ORD_003393,CUST_00193,PROD_0034,SESS_004974,2023-09-02,5,899.99,4500,Completed
ORD_000585,CUST_00026,PROD_0009,SESS_003780,2023-09-22,3,3499,10497,Refunded
ORD_002684,CUST_00905,PROD_0003,SESS_000380,2023-09-30,3,1299.99,3900,Cancelled
ORD_001637,CUST_999999,PROD_0038,SESS_000772,2023-03-15,2,499.99,1000,Completed
ORD_002609,CUST_00805,PROD_0021,NULL,2023-04-13,1,229.99,230,Cancelled
ORD_002341,CUST_00697,PROD_0023,NULL,2023-11-04,5,1699.99,8500,Refunded
ORD_001705,CUST_00582,PROD_0040,SESS_003780,2023-04-23,3,199.99,600,Cancelled
ORD_000512,CUST_00594,PROD_0016,SESS_004367,2023-04-11,3,1450,4350,Cancelled
ORD_001172,CUST_00258,PROD_0013,NULL,2023-06-09,3,1599.99,4800,Cancelled
ORD_003103,CUST_00968,PROD_0022,SESS_004806,2023-01-30,1,349.99,350,Completed
ORD_001597,CUST_00344,PROD_0012,SESS_004112,2023-07-08,4,1399.5,5598,Completed
ORD_002153,CUST_999993,PROD_0003,SESS_000082,2023-12-14,1,1299.99,1300,Refunded
ORD_000877,CUST_00212,PROD_0019,SESS_003809,2023-08-18,4,249,996,Cancelled
ORD_001214,CUST_00699,PROD_0015,SESS_000244,2023-02-26,2,2699.99,5400,Cancelled
ORD_000714,CUST_00703,PROD_0018,SESS_000446,2023-08-05,2,429,858,Refunded
ORD_001847,CUST_00726,PROD_0013,SESS_001361,2023-08-17,1,1599.99,1600,Completed
ORD_002886,CUST_00874,PROD_0007,SESS_000202,2023-05-10,1,2498,2498,Cancelled
ORD_002116,CUST_00020,PROD_0018,SESS_002470,2023-06-09,3,429,1287,Refunded
ORD_001596,CUST_00749,PROD_0018,NULL,2023-11-13,3,429,1287,Cancelled
ORD_000593,CUST_00256,PROD_0037,NULL,2023-12-16,2,499.99,1000,Completed
ORD_000966,CUST_00156,PROD_0030,SESS_000012,2023-09-25,3,759,2277,Cancelled
ORD_000015,CUST_00876,PROD_0004,SESS_000243,2023-12-16,4,1799.99,7200,Completed
ORD_002848,CUST_00097,PROD_0018,NULL,2023-11-02,4,429,1716,Completed
ORD_002776,CUST_00162,PROD_0005,SESS_004324,2023-08-03,1,999,999,Processing
ORD_002450,CUST_00888,PROD_0006,SESS_003217,2023-07-12,2,799.99,1600,Cancelled
ORD_002384,CUST_00324,PROD_0014,NULL,2023-04-06,5,1249,6245,Completed
ORD_000931,CUST_00900,PROD_0008,SESS_003994,2023-12-18,4,699,2796,Cancelled
ORD_002198,CUST_00455,PROD_0037,NULL,2023-09-15,3,499.99,1500,Refunded
ORD_001248,CUST_00679,PROD_0001,SESS_002403,2023-12-01,1,1199,1199,Completed
ORD_003460,CUST_00263,PROD_0008,NULL,2023-08-20,1,699,699,Cancelled
ORD_003136,CUST_00371,PROD_0014,SESS_002168,2023-09-26,5,1249,6245,Cancelled
ORD_002535,CUST_999994,PROD_0016,SESS_001052,2023-04-11,3,1450,4350,Processing
ORD_001139,CUST_00109,PROD_0023,SESS_001495,2023-05-14,4,1699.99,6800,Cancelled
ORD_002708,CUST_00651,PROD_0037,NULL,2023-06-29,5,499.99,2500,Completed
ORD_002377,CUST_00792,PROD_0004,NULL,2023-01-18,1,1799.99,1800,Cancelled
ORD_000829,CUST_00681,PROD_0003,SESS_001517,2023-02-08,5,1299.99,6500,Completed
ORD_003166,CUST_00592,PROD_0023,SESS_003659,2023-12-31,1,1699.99,1700,Cancelled
ORD_003130,CUST_00459,PROD_0014,SESS_004553,2023-04-11,4,1249,4996,Cancelled
ORD_001650,CUST_00320,PROD_0038,SESS_003881,2023-09-08,3,499.99,1500,Completed
ORD_001838,CUST_00187,PROD_0042,SESS_000263,2023-08-30,5,749.99,3750,Cancelled
ORD_001966,CUST_00612,PROD_0002,SESS_002624,2023-09-04,1,799,799,Completed
ORD_001030,CUST_999992,PROD_0001,SESS_000231,2023-07-19,2,1199,2398,Completed
ORD_003470,CUST_00830,PROD_0007,SESS_004213,2023-02-24,1,2498,2498,Refunded
ORD_003095,CUST_00930,PROD_0031,SESS_004869,2023-08-19,2,399.99,800,Cancelled
ORD_002827,CUST_00108,PROD_0014,SESS_002051,2023-03-06,4,1249,4996,Cancelled
ORD_001949,CUST_00910,PROD_0009,SESS_002283,2023-02-15,2,3499,6998,Completed
ORD_003319,CUST_00145,PROD_0001,SESS_003045,2023-01-27,5,1199,5995,Completed
ORD_003195,CUST_999992,PROD_0027,SESS_003933,2023-12-21,5,2498,12490,Completed
ORD_003445,CUST_00657,PROD_0001,SESS_000877,2023-01-01,5,1199,5995,Completed
ORD_000715,CUST_00291,PROD_0040,SESS_001007,2023-12-31,4,199.99,800,Cancelled
ORD_001766,CUST_00441,PROD_0002,SESS_004278,2023-02-11,3,799,2397,Refunded
ORD_002853,CUST_00807,PROD_0032,SESS_002737,2023-01-16,2,129,258,Completed
ORD_002638,CUST_00877,PROD_0003,SESS_000873,2023-06-02,1,1299.99,1300,Completed
ORD_000995,CUST_00707,PROD_0016,SESS_003736,2023-12-27,3,1450,4350,Cancelled
ORD_000607,CUST_00901,PROD_0032,SESS_001310,2023-05-15,3,129,387,Refunded
ORD_003340,CUST_00992,PROD_0034,SESS_004072,2023-08-04,5,899.99,4500,Cancelled
ORD_003026,CUST_00989,PROD_0008,SESS_000581,2023-09-19,2,699,1398,Completed
ORD_000053,CUST_00835,PROD_0008,SESS_004428,2023-04-18,5,699,3495,Completed
ORD_000467,CUST_00051,PROD_0039,SESS_003517,2023-05-24,5,229,1145,Refunded
ORD_002115,CUST_00308,PROD_0019,SESS_004862,2023-11-29,3,249,747,Cancelled
ORD_001907,CUST_00083,PROD_0036,SESS_000082,2023-01-27,3,199.99,600,Cancelled
ORD_002540,CUST_999996,PROD_0025,NULL,2023-11-25,4,3299,13196,Processing
ORD_001802,CUST_00695,PROD_0005,NULL,2023-12-17,4,999,3996,Cancelled
ORD_003226,CUST_00372,PROD_0034,SESS_000697,2023-12-05,2,899.99,1800,Completed
ORD_001775,CUST_00490,PROD_0027,SESS_000080,2023-01-02,1,2498,2498,Processing
ORD_002118,CUST_00304,PROD_0006,SESS_000339,2023-09-01,2,799.99,1600,Cancelled
ORD_003337,CUST_00835,PROD_0015,SESS_003651,2023-05-01,5,2699.99,13500,Completed
ORD_003436,CUST_00222,PROD_0009,SESS_000017,2023-11-15,4,3499,13996,Cancelled
ORD_002906,CUST_00488,PROD_0014,SESS_004241,2023-01-12,4,1249,4996,Cancelled
ORD_000922,CUST_00953,PROD_0027,SESS_001025,2023-11-18,4,2498,9992,Refunded
ORD_001589,CUST_999995,PROD_0013,SESS_004414,2023-07-18,2,1599.99,3200,Completed
ORD_000833,CUST_00720,PROD_0029,SESS_004698,2023-03-09,4,3996.95,15988,Refunded
ORD_000824,CUST_00539,PROD_0027,SESS_003355,2023-09-02,1,2498,2498,Refunded
ORD_003012,CUST_00992,PROD_0006,SESS_004832,2023-06-30,3,799.99,2400,Cancelled
ORD_001767,CUST_00759,PROD_0036,SESS_004661,2023-07-17,5,199.99,1000,Refunded
ORD_001432,CUST_00512,PROD_0021,SESS_004800,2023-10-30,3,229.99,690,Cancelled
ORD_002251,CUST_00525,PROD_0004,NULL,2023-03-15,5,1799.99,9000,Completed
ORD_002195,CUST_00950,PROD_0019,SESS_001174,2023-06-28,4,249,996,Cancelled
ORD_001281,CUST_00392,PROD_0002,SESS_004285,2023-12-09,4,799,3196,Completed
ORD_002545,CUST_00558,PROD_0006,NULL,2023-12-14,2,799.99,1600,Completed
ORD_001611,CUST_00962,PROD_0040,SESS_004698,2023-02-17,1,199.99,200,Cancelled
ORD_002963,CUST_00426,PROD_0029,SESS_003494,2023-12-26,5,3996.95,19985,Cancelled
ORD_002683,CUST_00554,PROD_0040,SESS_002438,2023-01-26,4,199.99,800,Processing
ORD_002806,CUST_00499,PROD_0005,SESS_003015,2023-09-21,5,999,4995,Cancelled
ORD_001517,CUST_00739,PROD_0021,SESS_001724,2023-02-16,3,229.99,690,Refunded
ORD_002193,CUST_00743,PROD_0042,SESS_003471,2023-11-20,3,749.99,2250,Completed
ORD_000789,CUST_00350,PROD_0043,SESS_001121,NULL,2,2199,4398,Cancelled
ORD_002440,CUST_00728,PROD_0021,SESS_000556,2023-11-25,5,229.99,1150,Completed
ORD_001019,CUST_00205,PROD_0016,SESS_000267,2023-11-02,5,1450,7250,Processing
