session_id,customer_id,campaign_id,visit_date,device_type,duration_sec,bounced
SESS_000372,CUST_00171,NULL,2023-02-28,Desktop,873,TRUE
SESS_000373,CUST_00767,CAMP_07,2023-07-24,Desktop,612,FALSE
SESS_000374,CUST_00693,NULL,2023-06-15,Desktop,766,TRUE
SESS_000375,CUST_00210,CAMP_06,2023-09-23,Desktop,519,TRUE
SESS_000376,CUST_00738,CAMP_03,2023-03-26,Desktop,691,FALSE
SESS_000377,NULL,NULL,2023-01-03,Tablet,389,FALSE
SESS_000378,CUST_00063,CAMP_10,2023-03-22,Desktop,722,TRUE
SESS_000379,CUST_00951,NULL,2023-05-26,Mobile,631,TRUE
SESS_000380,CUST_00657,CAMP_02,2023-10-31,Mobile,215,TRUE
SESS_000381,CUST_00130,CAMP_10,2023-11-27,Mobile,681,TRUE
SESS_000382,NULL,CAMP_10,2023-12-09,Mobile,433,FALSE
SESS_000383,NULL,CAMP_03,2023-03-15,Mobile,978,TRUE
SESS_000384,NULL,CAMP_07,2023-12-07,Mobile,674,FALSE
SESS_000385,CUST_00387,CAMP_08,2023-07-01,Tablet,1074,TRUE
SESS_000386,CUST_00979,NULL,2023-11-21,Tablet,297,FALSE
SESS_000387,CUST_00257,CAMP_09,2023-08-11,Tablet,718,FALSE
SESS_000388,CUST_00355,CAMP_04,2023-11-12,Desktop,396,FALSE
SESS_000389,CUST_00201,NULL,2023-09-27,Mobile,16,TRUE
SESS_000390,CUST_00515,CAMP_10,2023-05-20,Desktop,568,FALSE
SESS_000391,CUST_00281,CAMP_10,2023-01-16,Tablet,969,FALSE
SESS_000392,NULL,CAMP_09,2023-02-23,Desktop,761,FALSE
SESS_000393,CUST_00182,CAMP_03,2023-02-12,Mobile,249,TRUE
SESS_000394,CUST_00879,CAMP_04,2023-12-02,Desktop,39,TRUE
SESS_000395,CUST_00174,CAMP_10,2023-07-07,Desktop,34,FALSE
SESS_000396,CUST_00067,NULL,2023-09-14,Mobile,551,TRUE
SESS_000397,CUST_00706,CAMP_03,2023-11-22,Tablet,11,TRUE
SESS_000398,CUST_00582,CAMP_02,2023-10-17,Mobile,185,FALSE
SESS_000399,NULL,NULL,2023-11-17,Desktop,351,TRUE
SESS_000400,CUST_00899,CAMP_04,2023-06-07,Tablet,396,TRUE
SESS_000401,NULL,CAMP_03,2023-05-23,Mobile,1162,FALSE
SESS_000402,NULL,NULL,2023-06-01,Tablet,905,TRUE
SESS_000403,CUST_00791,CAMP_08,2023-11-20,Tablet,354,FALSE
SESS_000404,NULL,CAMP_07,2023-06-27,Tablet,596,TRUE
SESS_000405,CUST_00761,CAMP_02,2023-09-20,Mobile,533,TRUE
SESS_000406,CUST_00647,NULL,2023-03-13,Mobile,666,TRUE
SESS_000407,CUST_00331,CAMP_06,2023-01-05,Mobile,868,TRUE
SESS_000408,NULL,NULL,2023-03-25,Mobile,0,TRUE
SESS_000409,CUST_00590,CAMP_07,2023-08-31,Mobile,522,FALSE
SESS_000410,CUST_00308,NULL,2023-04-30,Desktop,225,TRUE
SESS_000411,CUST_00030,NULL,2023-03-27,Tablet,1078,FALSE
SESS_000412,NULL,NULL,2023-01-28,Desktop,638,TRUE
SESS_000413,CUST_00170,NULL,2023-12-04,Mobile,415,TRUE
SESS_000414,NULL,CAMP_07,2023-02-16,Tablet,506,TRUE
SESS_000415,NULL,NULL,2023-02-21,Mobile,1131,FALSE
SESS_000416,CUST_00852,NULL,2023-05-05,Desktop,798,FALSE
SESS_000417,CUST_00335,CAMP_07,2023-11-02,Mobile,1098,FALSE
SESS_000418,CUST_00028,NULL,2023-11-08,Mobile,486,TRUE
SESS_000419,CUST_00770,NULL,2023-02-09,Tablet,476,FALSE
SESS_000420,CUST_00096,NULL,2023-12-01,Mobile,876,FALSE
SESS_000421,CUST_00036,NULL,2023-08-04,Mobile,339,TRUE
SESS_000422,CUST_00085,NULL,2023-02-21,Tablet,0,TRUE
SESS_000423,NULL,CAMP_08,2023-01-06,Mobile,827,FALSE
SESS_000424,NULL,CAMP_10,2023-08-19,Desktop,768,TRUE
SESS_000425,CUST_00115,CAMP_07,2023-09-30,Mobile,168,FALSE
SESS_000426,CUST_00203,CAMP_10,2023-08-21,Mobile,0,FALSE
SESS_000427,CUST_00052,CAMP_06,2023-05-10,Mobile,696,TRUE
SESS_000428,CUST_00184,NULL,2023-08-02,Desktop,919,TRUE
SESS_000429,NULL,CAMP_09,2023-07-22,Mobile,363,FALSE
SESS_000430,NULL,NULL,2023-05-21,Tablet,943,FALSE
SESS_000431,CUST_00583,NULL,2023-02-09,Tablet,768,FALSE
SESS_000432,CUST_00904,NULL,2023-09-20,Tablet,166,TRUE
SESS_000433,CUST_00023,NULL,2023-05-12,Tablet,167,TRUE
SESS_000434,CUST_00585,NULL,2023-06-05,Desktop,1057,FALSE
SESS_000435,CUST_00384,CAMP_04,2023-08-12,Tablet,385,TRUE
SESS_000436,CUST_00186,CAMP_05,2023-01-03,Mobile,805,FALSE
SESS_000437,CUST_00282,NULL,2023-11-03,Tablet,656,FALSE
SESS_000438,CUST_00066,CAMP_10,2023-08-24,Desktop,866,FALSE
SESS_000439,CUST_00572,NULL,2023-06-24,Tablet,714,FALSE
SESS_000440,CUST_00546,CAMP_07,2023-05-11,Mobile,71,TRUE
SESS_000441,CUST_00575,CAMP_02,2023-04-17,Tablet,1089,TRUE
SESS_000442,CUST_00479,NULL,2023-11-16,Desktop,346,FALSE
SESS_000443,CUST_00024,CAMP_05,2023-10-12,Tablet,1010,TRUE
SESS_000444,NULL,CAMP_02,2023-02-19,Mobile,452,TRUE
SESS_000445,NULL,NULL,2023-07-25,Desktop,841,TRUE
SESS_000446,NULL,CAMP_02,2023-12-07,Tablet,655,FALSE
SESS_000447,CUST_00507,CAMP_05,2023-08-19,Mobile,0,TRUE
SESS_000448,CUST_00672,NULL,2023-02-20,Mobile,1193,FALSE
SESS_000449,NULL,NULL,2023-04-25,Mobile,1035,FALSE
SESS_000450,CUST_00024,NULL,2023-05-08,Mobile,1170,TRUE
SESS_000451,NULL,CAMP_07,2023-10-10,Desktop,400,TRUE
SESS_000452,CUST_00246,NULL,2023-12-31,Mobile,665,TRUE
SESS_000453,NULL,NULL,2023-05-06,Tablet,913,FALSE
SESS_000454,CUST_00114,CAMP_06,2023-03-23,Mobile,951,FALSE
SESS_000455,NULL,CAMP_09,2023-08-29,Mobile,149,FALSE
SESS_000456,CUST_00733,CAMP_09,2024-01-01,Desktop,903,TRUE
SESS_000457,CUST_00849,CAMP_01,2023-07-06,Mobile,1052,TRUE
SESS_000458,NULL,CAMP_10,2023-02-27,Tablet,351,FALSE
SESS_000459,CUST_00815,NULL,2023-05-16,Desktop,680,FALSE
SESS_000460,CUST_00251,CAMP_06,2023-06-01,Tablet,915,TRUE
SESS_000461,CUST_00609,NULL,2023-03-13,Mobile,1073,TRUE
SESS_000462,CUST_00731,NULL,2023-03-23,Desktop,629,TRUE
SESS_000463,NULL,CAMP_03,2023-03-17,Desktop,603,FALSE
SESS_000464,NULL,NULL,2023-06-05,Mobile,29,FALSE
SESS_000465,CUST_00530,NULL,2023-11-13,Mobile,709,TRUE
SESS_000466,CUST_00384,NULL,2023-09-06,Tablet,351,FALSE
SESS_000467,CUST_00015,CAMP_02,2023-06-25,Mobile,638,TRUE
SESS_000468,CUST_00809,NULL,2023-04-11,Tablet,1026,TRUE
SESS_000469,CUST_00867,CAMP_09,2023-04-27,Tablet,0,FALSE
SESS_000470,NULL,NULL,2023-02-04,Tablet,1138,TRUE
SESS_000471,CUST_00994,CAMP_08,2023-10-18,Desktop,512,FALSE
SESS_000472,CUST_00667,CAMP_04,2023-12-20,Tablet,939,TRUE
SESS_000473,CUST_00094,CAMP_02,2023-03-09,Desktop,625,TRUE
SESS_000474,CUST_00489,NULL,2023-10-02,Desktop,658,FALSE
SESS_000475,NULL,NULL,2023-04-12,Desktop,1115,TRUE
SESS_000476,CUST_00596,NULL,2023-02-27,Tablet,911,FALSE
SESS_000477,CUST_00468,CAMP_05,2023-07-28,Desktop,559,TRUE
SESS_000478,CUST_00291,CAMP_05,2023-05-16,Desktop,514,TRUE
SESS_000479,CUST_00451,NULL,2023-04-04,Mobile,18,FALSE
SESS_000480,CUST_00184,NULL,2023-08-10,Tablet,628,TRUE
SESS_000481,CUST_00552,CAMP_04,2023-02-25,Mobile,441,TRUE
SESS_000482,CUST_00702,NULL,2023-11-09,Mobile,1174,FALSE
SESS_000483,CUST_00805,NULL,2023-03-22,Desktop,326,FALSE
SESS_000484,CUST_00808,NULL,2023-05-18,Mobile,543,TRUE
SESS_000485,CUST_00314,NULL,2023-07-01,Tablet,650,FALSE
SESS_000486,CUST_00006,CAMP_07,2023-01-29,Mobile,729,FALSE
SESS_000487,CUST_00020,CAMP_04,2023-04-17,Tablet,529,TRUE
SESS_000488,CUST_00392,NULL,2023-10-14,Tablet,413,FALSE
SESS_000489,CUST_00110,NULL,2023-03-24,Tablet,987,TRUE
SESS_000490,CUST_00400,CAMP_08,2023-05-08,Tablet,773,TRUE
SESS_000491,NULL,NULL,2023-05-26,Desktop,971,TRUE
SESS_000492,CUST_00751,NULL,2023-03-19,Mobile,617,FALSE
SESS_000493,NULL,CAMP_05,2023-10-13,Desktop,601,TRUE
SESS_000494,CUST_00717,CAMP_06,2023-07-04,Mobile,444,FALSE
SESS_000495,CUST_00204,CAMP_05,2023-05-11,Desktop,52,FALSE
SESS_000496,CUST_00499,CAMP_09,2023-01-31,Desktop,807,FALSE
SESS_000497,CUST_00983,CAMP_06,2023-10-03,Mobile,583,FALSE
SESS_000498,NULL,NULL,2023-10-13,Desktop,1094,TRUE
SESS_000499,CUST_00480,CAMP_04,2023-02-07,Tablet,887,FALSE
SESS_000500,NULL,NULL,2023-04-04,Tablet,1183,FALSE
SESS_000501,CUST_00972,NULL,2023-01-11,Mobile,1182,FALSE
SESS_000502,NULL,NULL,2023-08-07,Mobile,535,TRUE
SESS_000503,CUST_00670,CAMP_10,2023-07-01,Tablet,1186,FALSE
SESS_000504,CUST_00104,NULL,2023-11-05,Desktop,265,TRUE
SESS_000505,CUST_00951,NULL,2023-04-17,Mobile,625,FALSE
SESS_000506,CUST_00223,CAMP_01,2023-03-12,Mobile,257,FALSE
SESS_000507,CUST_00875,CAMP_07,2023-01-26,Mobile,903,FALSE
SESS_000508,CUST_00128,NULL,2023-03-31,Desktop,1189,FALSE
SESS_000509,NULL,NULL,2023-11-06,Tablet,653,TRUE
SESS_000510,CUST_00369,NULL,2023-09-18,Desktop,842,FALSE
SESS_000511,CUST_00410,CAMP_02,2023-07-01,Tablet,639,FALSE
SESS_000512,CUST_00719,NULL,2023-11-26,Mobile,541,TRUE
SESS_000513,CUST_00919,NULL,2023-03-14,Mobile,368,FALSE
SESS_000514,NULL,NULL,2023-01-20,Desktop,434,TRUE
SESS_000515,CUST_00844,NULL,2023-03-30,Mobile,1067,FALSE
SESS_000516,NULL,CAMP_02,2023-03-25,Desktop,1023,TRUE
SESS_000517,CUST_00272,CAMP_01,2023-01-14,Tablet,0,FALSE
SESS_000518,CUST_00048,CAMP_10,2023-09-26,Mobile,328,FALSE
SESS_000519,NULL,CAMP_02,2023-09-01,Mobile,855,FALSE
SESS_000520,CUST_00829,CAMP_05,2023-09-01,Mobile,531,TRUE
SESS_000521,CUST_00685,CAMP_08,2023-09-10,Tablet,1174,FALSE
SESS_000522,CUST_00147,NULL,2023-02-12,Tablet,199,TRUE
SESS_000523,NULL,NULL,2023-04-05,Tablet,621,FALSE
SESS_000524,CUST_00530,CAMP_05,2023-03-09,Tablet,869,FALSE
SESS_000525,CUST_00036,CAMP_07,2023-11-20,Desktop,0,FALSE
SESS_000526,NULL,CAMP_03,2023-07-23,Tablet,28,TRUE
SESS_000527,NULL,CAMP_10,2023-07-27,Mobile,444,FALSE
SESS_000528,NULL,NULL,2023-09-21,Tablet,695,TRUE
SESS_000529,CUST_00500,CAMP_08,2023-12-06,Desktop,706,TRUE
SESS_000530,CUST_00027,CAMP_03,2023-02-18,Mobile,941,FALSE
SESS_000531,NULL,CAMP_05,2023-08-20,Mobile,1138,TRUE
SESS_000532,NULL,CAMP_09,2023-04-10,Mobile,459,FALSE
SESS_000533,CUST_00616,CAMP_10,2023-09-29,Desktop,101,FALSE
SESS_000534,CUST_00544,NULL,2023-03-23,Desktop,344,FALSE
SESS_000535,CUST_00770,CAMP_09,2023-11-09,Mobile,419,FALSE
SESS_000536,NULL,CAMP_07,2023-09-01,Mobile,664,TRUE
SESS_000537,NULL,CAMP_05,2023-04-17,Tablet,141,FALSE
SESS_000538,CUST_00165,CAMP_04,2023-07-20,Mobile,863,TRUE
SESS_000539,NULL,CAMP_05,2023-03-13,Mobile,257,FALSE
SESS_000540,NULL,NULL,2023-12-11,Tablet,1031,TRUE
SESS_000541,CUST_00537,NULL,2023-11-18,Desktop,969,TRUE
SESS_000542,CUST_00625,NULL,2023-02-06,Tablet,704,TRUE
SESS_000543,CUST_00913,NULL,2023-11-17,Mobile,877,FALSE
SESS_000544,CUST_00499,CAMP_04,2023-09-25,Desktop,186,TRUE
SESS_000545,CUST_00248,CAMP_08,2023-12-26,Mobile,868,TRUE
SESS_000546,CUST_00751,NULL,2023-05-09,Tablet,1045,TRUE
SESS_000547,CUST_00086,NULL,2024-01-01,Mobile,502,FALSE
SESS_000548,CUST_00107,CAMP_08,2023-10-15,Desktop,1163,FALSE
SESS_000549,CUST_00617,NULL,2023-11-26,Desktop,1183,FALSE
SESS_000550,CUST_00689,CAMP_10,2023-08-04,Mobile,86,FALSE
SESS_000551,CUST_00536,NULL,2023-07-24,Tablet,0,TRUE
SESS_000552,NULL,CAMP_06,2023-02-20,Tablet,849,TRUE
SESS_000553,CUST_00700,NULL,2023-05-08,Tablet,918,FALSE
SESS_000554,CUST_00270,CAMP_03,2023-04-18,Desktop,1125,TRUE
SESS_000555,CUST_00177,CAMP_02,2023-06-20,Tablet,1107,FALSE
SESS_000556,CUST_00314,NULL,2023-02-16,Tablet,836,FALSE
SESS_000557,CUST_00208,NULL,2023-12-29,Mobile,723,TRUE
SESS_000558,CUST_00983,NULL,2023-01-09,Desktop,393,FALSE
SESS_000559,CUST_00304,CAMP_09,2023-04-02,Mobile,160,TRUE
SESS_000560,CUST_00680,NULL,2023-05-15,Mobile,701,FALSE
SESS_000561,NULL,CAMP_05,2023-11-11,Desktop,173,TRUE
SESS_000562,NULL,NULL,2023-05-21,Desktop,1017,FALSE
SESS_000563,NULL,NULL,2023-11-28,Mobile,803,FALSE
SESS_000564,CUST_00879,CAMP_08,2023-08-01,Desktop,1133,FALSE
SESS_000565,CUST_00595,NULL,2023-10-22,Mobile,540,TRUE
SESS_000566,CUST_00374,CAMP_04,2023-06-13,Desktop,736,TRUE
SESS_000567,CUST_00720,NULL,2023-10-03,Desktop,268,TRUE
SESS_000568,CUST_00549,NULL,2023-11-06,Mobile,718,TRUE
SESS_000569,CUST_00230,NULL,2023-10-22,Desktop,947,FALSE
SESS_000570,NULL,CAMP_01,2023-10-14,Mobile,1149,FALSE
SESS_000571,CUST_00152,NULL,2023-07-01,Desktop,570,FALSE
SESS_000572,NULL,CAMP_07,2023-12-27,Mobile,816,TRUE
SESS_000573,CUST_00312,NULL,2023-10-19,Desktop,838,FALSE
SESS_000574,CUST_00884,NULL,2023-11-09,Desktop,738,TRUE
SESS_000575,CUST_00543,NULL,2023-03-24,Tablet,403,FALSE
SESS_000576,CUST_00031,CAMP_08,2023-03-03,Tablet,187,FALSE
SESS_000577,CUST_00397,CAMP_07,2023-12-23,Mobile,288,TRUE
SESS_000578,CUST_00725,NULL,2023-05-10,Mobile,190,FALSE
SESS_000579,CUST_00663,CAMP_06,2023-08-20,Desktop,1077,TRUE
SESS_000580,CUST_00061,CAMP_02,2023-03-28,Desktop,550,TRUE
SESS_000581,CUST_00029,CAMP_10,2023-10-16,Tablet,147,TRUE
SESS_000582,CUST_00549,NULL,2023-06-26,Desktop,321,FALSE
SESS_000583,CUST_00901,CAMP_09,2023-03-18,Mobile,67,TRUE
SESS_000584,CUST_00320,CAMP_02,2023-06-28,Tablet,374,TRUE
SESS_000585,CUST_00618,NULL,2023-11-10,Tablet,936,FALSE
SESS_000586,CUST_00967,NULL,2023-10-11,Desktop,697,FALSE
SESS_000587,NULL,NULL,2023-07-03,Desktop,988,FALSE
SESS_000588,CUST_00606,NULL,2023-09-24,Desktop,661,FALSE
SESS_000589,CUST_00404,CAMP_04,2023-05-25,Tablet,282,FALSE
SESS_000590,CUST_00446,NULL,2023-09-09,Desktop,1011,TRUE
SESS_000591,CUST_00510,CAMP_05,2023-12-17,Tablet,0,TRUE
SESS_000592,CUST_00602,CAMP_10,2023-10-05,Mobile,647,TRUE
SESS_000593,CUST_00395,NULL,2023-10-03,Desktop,893,FALSE
SESS_000594,CUST_00698,CAMP_04,2023-02-20,Mobile,385,TRUE
SESS_000595,CUST_00508,NULL,2023-11-24,Desktop,36,FALSE
SESS_000596,NULL,NULL,2023-05-04,Tablet,682,FALSE
SESS_000597,CUST_00858,NULL,2023-03-21,Mobile,509,FALSE
SESS_000598,CUST_00728,CAMP_05,2023-04-15,Tablet,0,FALSE
SESS_000599,CUST_00863,CAMP_08,2023-05-10,Desktop,26,FALSE
SESS_000600,CUST_00132,CAMP_04,2023-02-06,Tablet,239,FALSE
SESS_000601,NULL,CAMP_03,2023-05-12,Tablet,820,TRUE
SESS_000602,NULL,CAMP_07,2023-04-14,Desktop,1141,TRUE
SESS_000603,CUST_00481,NULL,2023-02-27,Mobile,82,FALSE
SESS_000604,CUST_00248,NULL,2023-07-09,Mobile,297,FALSE
SESS_000605,CUST_00786,CAMP_04,2023-06-12,Desktop,913,FALSE
SESS_000606,CUST_00974,NULL,2023-03-31,Tablet,951,FALSE
SESS_000607,CUST_00970,NULL,2023-02-02,Mobile,381,FALSE
SESS_000608,CUST_00893,NULL,2023-05-06,Desktop,1087,TRUE
SESS_000609,CUST_00059,NULL,2023-02-03,Mobile,1065,FALSE
SESS_000610,CUST_00330,NULL,2023-03-15,Desktop,600,TRUE
SESS_000611,CUST_00834,NULL,2023-10-18,Desktop,0,TRUE
SESS_000612,NULL,CAMP_08,2023-10-20,Tablet,795,FALSE
SESS_000613,CUST_00244,CAMP_10,2023-05-09,Tablet,936,FALSE
SESS_000614,CUST_00369,NULL,2023-05-27,Tablet,362,TRUE
SESS_000615,CUST_00377,CAMP_07,2023-06-03,Mobile,92,TRUE
SESS_000616,CUST_00412,NULL,2023-11-17,Tablet,431,FALSE
SESS_000617,CUST_00464,NULL,2023-07-18,Mobile,749,FALSE
SESS_000618,CUST_00211,NULL,2023-12-31,Mobile,1169,FALSE
SESS_000619,CUST_00373,CAMP_09,2023-07-29,Tablet,633,TRUE
SESS_000620,CUST_00464,NULL,2023-11-16,Mobile,109,FALSE
SESS_000621,CUST_00960,CAMP_03,2023-08-15,Desktop,427,TRUE
SESS_000622,CUST_00697,CAMP_03,2023-11-25,Mobile,1182,FALSE
SESS_000623,CUST_00252,CAMP_03,2023-09-07,Tablet,1091,FALSE
SESS_000624,NULL,NULL,2023-01-11,Desktop,113,TRUE
SESS_000625,NULL,NULL,2023-04-20,Tablet,140,TRUE
SESS_000626,CUST_00458,NULL,2023-12-27,Mobile,598,FALSE
SESS_000627,CUST_00156,NULL,2023-03-02,Desktop,844,FALSE
SESS_000628,CUST_00288,CAMP_04,2023-02-28,Tablet,305,TRUE
SESS_000629,NULL,NULL,2023-07-14,Mobile,354,TRUE
SESS_000630,CUST_00599,CAMP_08,2023-01-11,Mobile,1165,TRUE
SESS_000631,CUST_00071,NULL,2023-11-16,Tablet,811,FALSE
SESS_000632,NULL,CAMP_05,2023-12-31,Desktop,731,TRUE
SESS_000633,CUST_00605,NULL,2023-03-28,Tablet,522,TRUE
SESS_000634,CUST_00025,NULL,2023-03-27,Desktop,494,FALSE
SESS_000635,CUST_00280,CAMP_08,2023-12-04,Desktop,686,TRUE
SESS_000636,NULL,CAMP_05,2023-07-14,Mobile,0,FALSE
SESS_000637,NULL,NULL,2023-07-07,Desktop,874,TRUE
SESS_000638,CUST_00566,NULL,2023-05-25,Tablet,175,TRUE
SESS_000639,CUST_00936,NULL,2023-09-18,Desktop,52,TRUE
SESS_000640,NULL,NULL,2023-02-03,Mobile,1176,TRUE
SESS_000641,NULL,NULL,2023-06-24,Desktop,149,FALSE
SESS_000642,CUST_00339,CAMP_02,2023-11-10,Desktop,120,FALSE
SESS_000643,CUST_00191,NULL,2023-02-16,Desktop,891,TRUE
SESS_000644,CUST_00397,NULL,2023-09-29,Mobile,979,FALSE
SESS_000645,CUST_00191,NULL,2023-12-13,Desktop,130,TRUE
SESS_000646,NULL,NULL,2023-03-15,Desktop,1183,FALSE
SESS_000647,CUST_00193,NULL,2023-06-14,Mobile,337,TRUE
SESS_000648,CUST_00519,CAMP_04,2023-08-07,Tablet,711,FALSE
SESS_000649,CUST_00700,NULL,2023-03-24,Desktop,131,FALSE
SESS_000650,NULL,CAMP_07,2023-02-10,Tablet,971,FALSE
SESS_000651,CUST_00327,CAMP_06,2023-12-24,Tablet,139,TRUE
SESS_000652,CUST_00761,CAMP_06,2023-09-13,Tablet,1006,FALSE
SESS_000653,NULL,NULL,2023-12-20,Tablet,844,FALSE
SESS_000654,CUST_00921,NULL,2023-03-20,Mobile,0,FALSE
SESS_000655,CUST_00391,CAMP_03,2023-07-24,Tablet,33,FALSE
SESS_000656,NULL,CAMP_04,2023-02-18,Desktop,806,FALSE
SESS_000657,NULL,NULL,2023-06-05,Desktop,573,FALSE
SESS_000658,CUST_00446,CAMP_03,2023-09-07,Tablet,127,TRUE
SESS_000659,CUST_00623,NULL,2023-05-01,Desktop,1017,TRUE
SESS_000660,CUST_00647,NULL,2023-11-19,Tablet,883,TRUE
SESS_000661,NULL,CAMP_03,2023-07-09,Desktop,974,FALSE
SESS_000662,NULL,CAMP_04,2023-06-10,Tablet,980,TRUE
SESS_000663,CUST_00716,NULL,2023-03-07,Tablet,1177,TRUE
SESS_000664,CUST_00833,CAMP_08,2023-10-16,Mobile,44,FALSE
SESS_000665,CUST_00639,NULL,2023-09-28,Mobile,952,FALSE
SESS_000666,NULL,NULL,2023-04-09,Tablet,298,FALSE
SESS_000667,NULL,CAMP_06,2023-07-02,Desktop,993,TRUE
SESS_000668,CUST_00322,CAMP_09,2023-04-13,Tablet,390,TRUE
SESS_000669,NULL,NULL,2023-04-10,Desktop,1037,FALSE
SESS_000670,CUST_00874,NULL,2023-05-14,Mobile,0,FALSE
SESS_000671,CUST_00081,NULL,2023-03-17,Mobile,787,TRUE
SESS_000672,NULL,NULL,2023-05-22,Mobile,933,TRUE
SESS_000673,CUST_00127,NULL,2023-06-17,Desktop,982,FALSE
SESS_000674,CUST_00027,CAMP_06,2023-07-22,Mobile,673,FALSE
SESS_000675,NULL,CAMP_10,2023-01-21,Desktop,119,FALSE
SESS_000676,NULL,NULL,2023-03-19,Desktop,1075,TRUE
SESS_000677,CUST_00996,NULL,2023-02-11,Mobile,708,TRUE
SESS_000678,NULL,NULL,2023-07-22,Tablet,322,FALSE
SESS_000679,CUST_00119,CAMP_05,2023-04-27,Mobile,120,TRUE
SESS_000680,CUST_00715,NULL,2023-01-22,Desktop,453,FALSE
SESS_000681,CUST_00331,NULL,2023-11-21,Tablet,569,TRUE
SESS_000682,CUST_00686,CAMP_07,2023-10-09,Desktop,0,FALSE
SESS_000683,CUST_00008,NULL,2023-02-11,Desktop,758,FALSE
SESS_000684,NULL,CAMP_10,2023-05-25,Tablet,1144,FALSE
SESS_000685,CUST_00263,NULL,2023-06-17,Tablet,809,TRUE
SESS_000686,CUST_00991,CAMP_09,2023-07-27,Mobile,383,TRUE
SESS_000687,CUST_00896,NULL,2023-10-19,Tablet,616,TRUE
SESS_000688,CUST_00370,NULL,2023-11-28,Tablet,475,TRUE
SESS_000689,NULL,NULL,2023-01-07,Mobile,375,FALSE
SESS_000690,CUST_00336,NULL,2023-07-20,Desktop,343,TRUE
SESS_000691,NULL,CAMP_04,2023-02-09,Desktop,224,TRUE
SESS_000692,NULL,NULL,2023-05-21,Desktop,626,FALSE
SESS_000693,NULL,NULL,2023-11-27,Mobile,871,TRUE
SESS_000694,CUST_00023,NULL,2023-01-18,Desktop,623,FALSE
SESS_000695,NULL,CAMP_01,2023-09-01,Mobile,34,FALSE
SESS_000696,CUST_00594,CAMP_05,2023-05-19,Desktop,1158,FALSE
SESS_000697,NULL,NULL,2023-07-13,Desktop,81,FALSE
SESS_000698,NULL,NULL,2023-01-23,Tablet,134,FALSE
SESS_000699,NULL,NULL,2023-05-17,Desktop,561,FALSE
SESS_000700,CUST_00002,CAMP_01,2023-10-16,Mobile,1149,FALSE
SESS_000701,CUST_00761,NULL,2023-07-06,Desktop,757,FALSE
SESS_000702,CUST_00924,NULL,2023-10-10,Desktop,303,FALSE
SESS_000703,NULL,NULL,2023-08-28,Tablet,603,FALSE
SESS_000704,CUST_00418,NULL,2023-08-10,Desktop,523,TRUE
SESS_000705,CUST_00462,CAMP_03,2023-01-22,Tablet,1042,FALSE
SESS_000706,CUST_00554,CAMP_03,2023-10-21,Mobile,426,FALSE
SESS_000707,CUST_00514,CAMP_09,2023-02-23,Desktop,13,FALSE
SESS_000708,CUST_00701,CAMP_06,2023-09-08,Desktop,671,TRUE
SESS_000709,CUST_00536,CAMP_07,2023-04-23,Desktop,724,TRUE
SESS_000710,NULL,CAMP_03,2023-12-22,Mobile,6,TRUE
SESS_000711,CUST_00938,NULL,2023-06-06,Mobile,836,FALSE
SESS_000712,NULL,CAMP_01,2023-01-09,Desktop,610,FALSE
SESS_000713,NULL,NULL,2023-03-02,Mobile,0,TRUE
SESS_000714,CUST_00398,NULL,2023-06-05,Mobile,984,FALSE
SESS_000715,CUST_00033,NULL,2023-06-29,Desktop,528,FALSE
SESS_000716,CUST_00789,NULL,2023-12-19,Desktop,723,TRUE
SESS_000717,CUST_00986,NULL,2023-02-14,Mobile,521,FALSE
SESS_000718,CUST_00647,CAMP_08,2023-07-14,Tablet,695,TRUE
SESS_000719,CUST_00566,CAMP_08,2023-04-21,Desktop,845,TRUE
SESS_000720,CUST_00800,NULL,2023-09-17,Mobile,146,FALSE
SESS_000721,CUST_00821,CAMP_01,2023-05-10,Desktop,245,FALSE
SESS_000722,NULL,NULL,2023-05-29,Desktop,683,TRUE
SESS_000723,NULL,NULL,2023-01-03,Mobile,0,FALSE
SESS_000724,NULL,CAMP_10,2023-09-10,Mobile,915,TRUE
SESS_000725,NULL,NULL,2023-11-06,Desktop,53,FALSE
SESS_000726,CUST_00726,CAMP_06,2023-11-22,Desktop,0,FALSE
SESS_000727,CUST_00433,NULL,2023-02-14,Tablet,737,FALSE
SESS_000728,CUST_00897,NULL,2023-01-13,Mobile,181,FALSE
SESS_000729,CUST_00560,NULL,2023-05-15,Mobile,141,TRUE
SESS_000730,CUST_00574,NULL,2023-04-14,Mobile,620,TRUE
SESS_000731,CUST_00523,CAMP_02,2023-09-26,Tablet,0,FALSE
SESS_000732,CUST_00250,CAMP_04,2023-04-07,Tablet,977,FALSE
SESS_000733,CUST_00649,CAMP_02,2023-03-16,Tablet,265,TRUE
SESS_000734,CUST_00075,CAMP_04,2023-11-17,Mobile,745,FALSE
SESS_000735,NULL,NULL,2023-06-14,Mobile,61,TRUE
SESS_000736,CUST_00621,CAMP_04,2023-03-07,Mobile,1048,FALSE
SESS_000737,NULL,CAMP_05,2023-09-12,Desktop,891,TRUE
SESS_000738,NULL,CAMP_03,2023-11-25,Desktop,761,FALSE
SESS_000739,CUST_00940,NULL,2023-10-02,Desktop,674,FALSE
SESS_000740,CUST_00396,CAMP_10,2023-12-22,Desktop,1180,FALSE
